,monthofyear,dayofmonth,weekday,Date,Hour,load,prevload,T,lasthr
34179,11,25,3,25-11-2009,4,2293.0,2304.0,39.67,2295.0
34180,11,25,3,25-11-2009,5,2381.0,2405.0,40.33,2293.0
34181,11,25,3,25-11-2009,6,2634.0,2727.0,40.67,2381.0
34182,11,25,3,25-11-2009,7,3044.0,3158.0,40.33,2634.0
34183,11,25,3,25-11-2009,8,3302.0,3401.0,41.0,3044.0
34184,11,25,3,25-11-2009,9,3441.0,3436.0,41.33,3302.0
34185,11,25,3,25-11-2009,10,3524.0,3515.0,43.0,3441.0
34186,11,25,3,25-11-2009,11,3575.0,3543.0,45.67,3524.0
34187,11,25,3,25-11-2009,12,3583.0,3541.0,47.0,3575.0
34188,11,25,3,25-11-2009,13,3549.0,3489.0,47.67,3583.0
34189,11,25,3,25-11-2009,14,3529.0,3451.0,48.67,3549.0
34190,11,25,3,25-11-2009,15,3513.0,3407.0,48.33,3529.0
34191,11,25,3,25-11-2009,16,3524.0,3426.0,48.33,3513.0
34192,11,25,3,25-11-2009,17,3734.0,3690.0,47.67,3524.0
34193,11,25,3,25-11-2009,18,3828.0,3874.0,47.33,3734.0
34194,11,25,3,25-11-2009,19,3745.0,3828.0,47.33,3828.0
34195,11,25,3,25-11-2009,20,3612.0,3706.0,46.67,3745.0
34196,11,25,3,25-11-2009,21,3428.0,3503.0,46.33,3612.0
34197,11,25,3,25-11-2009,22,3179.0,3238.0,46.0,3428.0
34198,11,25,3,25-11-2009,23,2869.0,2910.0,46.0,3179.0
34199,11,25,3,25-11-2009,24,2578.0,2634.0,46.0,2869.0
34200,11,26,4,26-11-2009,1,2372.0,2439.0,45.67,2578.0
34201,11,26,4,26-11-2009,2,2240.0,2338.0,45.67,2372.0
34202,11,26,4,26-11-2009,3,2194.0,2295.0,45.33,2240.0
34203,11,26,4,26-11-2009,4,2160.0,2293.0,44.67,2194.0
34204,11,26,4,26-11-2009,5,2193.0,2381.0,44.67,2160.0
34205,11,26,4,26-11-2009,6,2297.0,2634.0,45.0,2193.0
34206,11,26,4,26-11-2009,7,2491.0,3044.0,44.33,2297.0
34207,11,26,4,26-11-2009,8,2753.0,3302.0,43.67,2491.0
34208,11,26,4,26-11-2009,9,3063.0,3441.0,44.0,2753.0
34209,11,26,4,26-11-2009,10,3303.0,3524.0,46.0,3063.0
34210,11,26,4,26-11-2009,11,3410.0,3575.0,46.67,3303.0
34211,11,26,4,26-11-2009,12,3414.0,3583.0,48.0,3410.0
34212,11,26,4,26-11-2009,13,3260.0,3549.0,49.0,3414.0
34213,11,26,4,26-11-2009,14,3028.0,3529.0,49.33,3260.0
34214,11,26,4,26-11-2009,15,2880.0,3513.0,49.33,3028.0
34215,11,26,4,26-11-2009,16,2815.0,3524.0,48.33,2880.0
34216,11,26,4,26-11-2009,17,2954.0,3734.0,48.0,2815.0
34217,11,26,4,26-11-2009,18,3016.0,3828.0,47.0,2954.0
34218,11,26,4,26-11-2009,19,2994.0,3745.0,45.33,3016.0
34219,11,26,4,26-11-2009,20,2965.0,3612.0,44.33,2994.0
34220,11,26,4,26-11-2009,21,2891.0,3428.0,44.0,2965.0
34221,11,26,4,26-11-2009,22,2764.0,3179.0,44.0,2891.0
34222,11,26,4,26-11-2009,23,2569.0,2869.0,44.0,2764.0
34223,11,26,4,26-11-2009,24,2378.0,2578.0,44.33,2569.0
34224,11,27,5,27-11-2009,1,2241.0,2372.0,43.67,2378.0
34225,11,27,5,27-11-2009,2,2161.0,2240.0,43.33,2241.0
34226,11,27,5,27-11-2009,3,2133.0,2194.0,42.0,2161.0
34227,11,27,5,27-11-2009,4,2150.0,2160.0,41.0,2133.0
34228,11,27,5,27-11-2009,5,2212.0,2193.0,40.67,2150.0
34229,11,27,5,27-11-2009,6,2344.0,2297.0,40.33,2212.0
34230,11,27,5,27-11-2009,7,2549.0,2491.0,40.0,2344.0
34231,11,27,5,27-11-2009,8,2761.0,2753.0,40.0,2549.0
34232,11,27,5,27-11-2009,9,2979.0,3063.0,40.33,2761.0
34233,11,27,5,27-11-2009,10,3138.0,3303.0,41.33,2979.0
34234,11,27,5,27-11-2009,11,3244.0,3410.0,42.33,3138.0
34235,11,27,5,27-11-2009,12,3293.0,3414.0,42.33,3244.0
34236,11,27,5,27-11-2009,13,3301.0,3260.0,42.33,3293.0
34237,11,27,5,27-11-2009,14,3279.0,3028.0,43.0,3301.0
34238,11,27,5,27-11-2009,15,3259.0,2880.0,43.0,3279.0
34239,11,27,5,27-11-2009,16,3305.0,2815.0,42.67,3259.0
34240,11,27,5,27-11-2009,17,3531.0,2954.0,42.0,3305.0
34241,11,27,5,27-11-2009,18,3613.0,3016.0,41.0,3531.0
34242,11,27,5,27-11-2009,19,3537.0,2994.0,41.0,3613.0
34243,11,27,5,27-11-2009,20,3413.0,2965.0,39.33,3537.0
34244,11,27,5,27-11-2009,21,3273.0,2891.0,39.33,3413.0
34245,11,27,5,27-11-2009,22,3088.0,2764.0,39.67,3273.0
34246,11,27,5,27-11-2009,23,2836.0,2569.0,39.67,3088.0
34247,11,27,5,27-11-2009,24,2604.0,2378.0,40.33,2836.0
34248,11,28,6,28-11-2009,1,2440.0,2241.0,40.33,2604.0
34249,11,28,6,28-11-2009,2,2341.0,2161.0,39.67,2440.0
34250,11,28,6,28-11-2009,3,2284.0,2133.0,39.67,2341.0
34251,11,28,6,28-11-2009,4,2269.0,2150.0,40.33,2284.0
34252,11,28,6,28-11-2009,5,2305.0,2212.0,40.0,2269.0
34253,11,28,6,28-11-2009,6,2408.0,2344.0,40.33,2305.0
34254,11,28,6,28-11-2009,7,2577.0,2549.0,41.67,2408.0
34255,11,28,6,28-11-2009,8,2775.0,2761.0,43.0,2577.0
34256,11,28,6,28-11-2009,9,3030.0,2979.0,43.0,2775.0
34257,11,28,6,28-11-2009,10,3190.0,3138.0,43.33,3030.0
34258,11,28,6,28-11-2009,11,3241.0,3244.0,44.67,3190.0
34259,11,28,6,28-11-2009,12,3256.0,3293.0,45.67,3241.0
34260,11,28,6,28-11-2009,13,3211.0,3301.0,46.0,3256.0
34261,11,28,6,28-11-2009,14,3138.0,3279.0,47.0,3211.0
34262,11,28,6,28-11-2009,15,3098.0,3259.0,46.67,3138.0
34263,11,28,6,28-11-2009,16,3129.0,3305.0,45.33,3098.0
34264,11,28,6,28-11-2009,17,3458.0,3531.0,44.67,3129.0
34265,11,28,6,28-11-2009,18,3644.0,3613.0,43.33,3458.0
34266,11,28,6,28-11-2009,19,3569.0,3537.0,43.0,3644.0
34267,11,28,6,28-11-2009,20,3461.0,3413.0,41.67,3569.0
34268,11,28,6,28-11-2009,21,3326.0,3273.0,41.67,3461.0
34269,11,28,6,28-11-2009,22,3150.0,3088.0,41.33,3326.0
34270,11,28,6,28-11-2009,23,2899.0,2836.0,40.0,3150.0
34271,11,28,6,28-11-2009,24,2656.0,2604.0,39.67,2899.0
34272,11,29,7,29-11-2009,1,2484.0,2440.0,40.0,2656.0
34273,11,29,7,29-11-2009,2,2376.0,2341.0,40.67,2484.0
34274,11,29,7,29-11-2009,3,2321.0,2284.0,40.33,2376.0
34275,11,29,7,29-11-2009,4,2307.0,2269.0,40.33,2321.0
34276,11,29,7,29-11-2009,5,2329.0,2305.0,39.33,2307.0
34277,11,29,7,29-11-2009,6,2412.0,2408.0,39.0,2329.0
34278,11,29,7,29-11-2009,7,2554.0,2577.0,38.33,2412.0
34279,11,29,7,29-11-2009,8,2736.0,2775.0,37.67,2554.0
34280,11,29,7,29-11-2009,9,2971.0,3030.0,38.0,2736.0
34281,11,29,7,29-11-2009,10,3126.0,3190.0,42.33,2971.0
34282,11,29,7,29-11-2009,11,3193.0,3241.0,44.33,3126.0
34283,11,29,7,29-11-2009,12,3187.0,3256.0,46.33,3193.0
34284,11,29,7,29-11-2009,13,3162.0,3211.0,48.33,3187.0
34285,11,29,7,29-11-2009,14,3116.0,3138.0,48.0,3162.0
34286,11,29,7,29-11-2009,15,3098.0,3098.0,49.0,3116.0
34287,11,29,7,29-11-2009,16,3144.0,3129.0,48.67,3098.0
34288,11,29,7,29-11-2009,17,3550.0,3458.0,47.0,3144.0
34289,11,29,7,29-11-2009,18,3785.0,3644.0,43.0,3550.0
34290,11,29,7,29-11-2009,19,3731.0,3569.0,41.67,3785.0
34291,11,29,7,29-11-2009,20,3597.0,3461.0,39.0,3731.0
34292,11,29,7,29-11-2009,21,3396.0,3326.0,37.0,3597.0
34293,11,29,7,29-11-2009,22,3107.0,3150.0,36.67,3396.0
34294,11,29,7,29-11-2009,23,2779.0,2899.0,35.67,3107.0
34295,11,29,7,29-11-2009,24,2539.0,2656.0,35.0,2779.0
34296,11,30,1,30-11-2009,1,2396.0,2484.0,36.0,2539.0
34297,11,30,1,30-11-2009,2,2311.0,2376.0,36.33,2396.0
34298,11,30,1,30-11-2009,3,2279.0,2321.0,36.67,2311.0
34299,11,30,1,30-11-2009,4,2287.0,2307.0,37.67,2279.0
34300,11,30,1,30-11-2009,5,2398.0,2329.0,38.67,2287.0
34301,11,30,1,30-11-2009,6,2703.0,2412.0,38.33,2398.0
34302,11,30,1,30-11-2009,7,3214.0,2554.0,38.0,2703.0
34303,11,30,1,30-11-2009,8,3488.0,2736.0,37.0,3214.0
34304,11,30,1,30-11-2009,9,3542.0,2971.0,37.0,3488.0
34305,11,30,1,30-11-2009,10,3599.0,3126.0,37.0,3542.0
34306,11,30,1,30-11-2009,11,3639.0,3193.0,37.0,3599.0
34307,11,30,1,30-11-2009,12,3649.0,3187.0,38.0,3639.0
34308,11,30,1,30-11-2009,13,3642.0,3162.0,39.0,3649.0
34309,11,30,1,30-11-2009,14,3618.0,3116.0,39.67,3642.0
34310,11,30,1,30-11-2009,15,3589.0,3098.0,41.33,3618.0
34311,11,30,1,30-11-2009,16,3641.0,3144.0,41.33,3589.0
34312,11,30,1,30-11-2009,17,3909.0,3550.0,40.33,3641.0
34313,11,30,1,30-11-2009,18,4076.0,3785.0,39.67,3909.0
34314,11,30,1,30-11-2009,19,4048.0,3731.0,38.0,4076.0
34315,11,30,1,30-11-2009,20,3926.0,3597.0,37.0,4048.0
34316,11,30,1,30-11-2009,21,3737.0,3396.0,35.67,3926.0
34317,11,30,1,30-11-2009,22,3454.0,3107.0,34.67,3737.0
34318,11,30,1,30-11-2009,23,3114.0,2779.0,34.33,3454.0
34319,11,30,1,30-11-2009,24,2814.0,2539.0,34.0,3114.0
34320,12,1,2,01-12-2009,1,2639.0,2396.0,33.67,2814.0
34321,12,1,2,01-12-2009,2,2556.0,2311.0,33.33,2639.0
34322,12,1,2,01-12-2009,3,2519.0,2279.0,32.0,2556.0
34323,12,1,2,01-12-2009,4,2540.0,2287.0,32.0,2519.0
34324,12,1,2,01-12-2009,5,2644.0,2398.0,31.67,2540.0
34325,12,1,2,01-12-2009,6,2935.0,2703.0,29.0,2644.0
34326,12,1,2,01-12-2009,7,3445.0,3214.0,27.67,2935.0
34327,12,1,2,01-12-2009,8,3651.0,3488.0,28.0,3445.0
34328,12,1,2,01-12-2009,9,3661.0,3542.0,29.0,3651.0
34329,12,1,2,01-12-2009,10,3656.0,3599.0,31.67,3661.0
34330,12,1,2,01-12-2009,11,3664.0,3639.0,33.67,3656.0
34331,12,1,2,01-12-2009,12,3623.0,3649.0,35.67,3664.0
34332,12,1,2,01-12-2009,13,3584.0,3642.0,38.0,3623.0
34333,12,1,2,01-12-2009,14,3580.0,3618.0,38.33,3584.0
34334,12,1,2,01-12-2009,15,3553.0,3589.0,39.33,3580.0
34335,12,1,2,01-12-2009,16,3604.0,3641.0,39.0,3553.0
34336,12,1,2,01-12-2009,17,3964.0,3909.0,38.0,3604.0
34337,12,1,2,01-12-2009,18,4160.0,4076.0,36.67,3964.0
34338,12,1,2,01-12-2009,19,4137.0,4048.0,36.0,4160.0
34339,12,1,2,01-12-2009,20,4012.0,3926.0,36.0,4137.0
34340,12,1,2,01-12-2009,21,3809.0,3737.0,36.0,4012.0
34341,12,1,2,01-12-2009,22,3515.0,3454.0,35.0,3809.0
34342,12,1,2,01-12-2009,23,3135.0,3114.0,35.33,3515.0
34343,12,1,2,01-12-2009,24,2836.0,2814.0,34.33,3135.0
34344,12,2,3,02-12-2009,1,2656.0,2639.0,33.33,2836.0
34345,12,2,3,02-12-2009,2,2558.0,2556.0,33.0,2656.0
34346,12,2,3,02-12-2009,3,2520.0,2519.0,31.33,2558.0
34347,12,2,3,02-12-2009,4,2519.0,2540.0,30.33,2520.0
34348,12,2,3,02-12-2009,5,2612.0,2644.0,29.67,2519.0
34349,12,2,3,02-12-2009,6,2923.0,2935.0,29.33,2612.0
34350,12,2,3,02-12-2009,7,3426.0,3445.0,30.0,2923.0
34351,12,2,3,02-12-2009,8,3610.0,3651.0,30.0,3426.0
34352,12,2,3,02-12-2009,9,3601.0,3661.0,31.33,3610.0
34353,12,2,3,02-12-2009,10,3568.0,3656.0,36.33,3601.0
34354,12,2,3,02-12-2009,11,3558.0,3664.0,40.33,3568.0
34355,12,2,3,02-12-2009,12,3523.0,3623.0,43.67,3558.0
34356,12,2,3,02-12-2009,13,3454.0,3584.0,46.33,3523.0
34357,12,2,3,02-12-2009,14,3436.0,3580.0,46.67,3454.0
34358,12,2,3,02-12-2009,15,3403.0,3553.0,47.0,3436.0
34359,12,2,3,02-12-2009,16,3450.0,3604.0,46.67,3403.0
34360,12,2,3,02-12-2009,17,3816.0,3964.0,45.33,3450.0
34361,12,2,3,02-12-2009,18,4010.0,4160.0,44.33,3816.0
34362,12,2,3,02-12-2009,19,3967.0,4137.0,44.0,4010.0
34363,12,2,3,02-12-2009,20,3845.0,4012.0,42.67,3967.0
34364,12,2,3,02-12-2009,21,3666.0,3809.0,43.67,3845.0
34365,12,2,3,02-12-2009,22,3361.0,3515.0,44.67,3666.0
34366,12,2,3,02-12-2009,23,2991.0,3135.0,45.33,3361.0
34367,12,2,3,02-12-2009,24,2692.0,2836.0,43.33,2991.0
34368,12,3,4,03-12-2009,1,2517.0,2656.0,43.0,2692.0
34369,12,3,4,03-12-2009,2,2426.0,2558.0,43.0,2517.0
34370,12,3,4,03-12-2009,3,2374.0,2520.0,45.0,2426.0
34371,12,3,4,03-12-2009,4,2369.0,2519.0,46.67,2374.0
34372,12,3,4,03-12-2009,5,2458.0,2612.0,48.0,2369.0
34373,12,3,4,03-12-2009,6,2745.0,2923.0,49.67,2458.0
34374,12,3,4,03-12-2009,7,3272.0,3426.0,50.67,2745.0
34375,12,3,4,03-12-2009,8,3552.0,3610.0,51.33,3272.0
34376,12,3,4,03-12-2009,9,3576.0,3601.0,54.0,3552.0
34377,12,3,4,03-12-2009,10,3572.0,3568.0,53.67,3576.0
34378,12,3,4,03-12-2009,11,3589.0,3558.0,55.67,3572.0
34379,12,3,4,03-12-2009,12,3578.0,3523.0,59.0,3589.0
34380,12,3,4,03-12-2009,13,3546.0,3454.0,62.0,3578.0
34381,12,3,4,03-12-2009,14,3513.0,3436.0,63.0,3546.0
34382,12,3,4,03-12-2009,15,3474.0,3403.0,62.33,3513.0
34383,12,3,4,03-12-2009,16,3487.0,3450.0,61.33,3474.0
34384,12,3,4,03-12-2009,17,3786.0,3816.0,60.33,3487.0
34385,12,3,4,03-12-2009,18,3955.0,4010.0,58.0,3786.0
34386,12,3,4,03-12-2009,19,3900.0,3967.0,56.67,3955.0
34387,12,3,4,03-12-2009,20,3795.0,3845.0,55.33,3900.0
34388,12,3,4,03-12-2009,21,3600.0,3666.0,53.67,3795.0
34389,12,3,4,03-12-2009,22,3323.0,3361.0,52.67,3600.0
34390,12,3,4,03-12-2009,23,2961.0,2991.0,51.33,3323.0
34391,12,3,4,03-12-2009,24,2644.0,2692.0,49.0,2961.0
34392,12,4,5,04-12-2009,1,2467.0,2517.0,48.0,2644.0
34393,12,4,5,04-12-2009,2,2375.0,2426.0,47.0,2467.0
34394,12,4,5,04-12-2009,3,2343.0,2374.0,45.33,2375.0
34395,12,4,5,04-12-2009,4,2339.0,2369.0,44.0,2343.0
34396,12,4,5,04-12-2009,5,2433.0,2458.0,43.0,2339.0
34397,12,4,5,04-12-2009,6,2715.0,2745.0,42.0,2433.0
34398,12,4,5,04-12-2009,7,3225.0,3272.0,41.33,2715.0
34399,12,4,5,04-12-2009,8,3436.0,3552.0,38.33,3225.0
34400,12,4,5,04-12-2009,9,3465.0,3576.0,40.33,3436.0
34401,12,4,5,04-12-2009,10,3475.0,3572.0,44.0,3465.0
34402,12,4,5,04-12-2009,11,3480.0,3589.0,46.33,3475.0
34403,12,4,5,04-12-2009,12,3458.0,3578.0,47.67,3480.0
34404,12,4,5,04-12-2009,13,3409.0,3546.0,49.33,3458.0
34405,12,4,5,04-12-2009,14,3393.0,3513.0,49.0,3409.0
34406,12,4,5,04-12-2009,15,3340.0,3474.0,48.33,3393.0
34407,12,4,5,04-12-2009,16,3381.0,3487.0,47.33,3340.0
34408,12,4,5,04-12-2009,17,3726.0,3786.0,45.67,3381.0
34409,12,4,5,04-12-2009,18,3881.0,3955.0,43.33,3726.0
34410,12,4,5,04-12-2009,19,3810.0,3900.0,42.0,3881.0
34411,12,4,5,04-12-2009,20,3694.0,3795.0,40.0,3810.0
34412,12,4,5,04-12-2009,21,3585.0,3600.0,37.0,3694.0
34413,12,4,5,04-12-2009,22,3373.0,3323.0,35.0,3585.0
34414,12,4,5,04-12-2009,23,3093.0,2961.0,35.67,3373.0
34415,12,4,5,04-12-2009,24,2817.0,2644.0,35.67,3093.0
34416,12,5,6,05-12-2009,1,2630.0,2467.0,34.67,2817.0
34417,12,5,6,05-12-2009,2,2519.0,2375.0,33.33,2630.0
34418,12,5,6,05-12-2009,3,2462.0,2343.0,31.33,2519.0
34419,12,5,6,05-12-2009,4,2448.0,2339.0,32.0,2462.0
34420,12,5,6,05-12-2009,5,2478.0,2433.0,31.33,2448.0
34421,12,5,6,05-12-2009,6,2605.0,2715.0,32.0,2478.0
34422,12,5,6,05-12-2009,7,2819.0,3225.0,31.67,2605.0
34423,12,5,6,05-12-2009,8,3067.0,3436.0,32.33,2819.0
34424,12,5,6,05-12-2009,9,3305.0,3465.0,33.33,3067.0
34425,12,5,6,05-12-2009,10,3443.0,3475.0,34.67,3305.0
34426,12,5,6,05-12-2009,11,3476.0,3480.0,36.0,3443.0
34427,12,5,6,05-12-2009,12,3475.0,3458.0,37.33,3476.0
34428,12,5,6,05-12-2009,13,3460.0,3409.0,38.0,3475.0
34429,12,5,6,05-12-2009,14,3457.0,3393.0,38.33,3460.0
34430,12,5,6,05-12-2009,15,3467.0,3340.0,36.67,3457.0
34431,12,5,6,05-12-2009,16,3570.0,3381.0,36.0,3467.0
34432,12,5,6,05-12-2009,17,3868.0,3726.0,35.33,3570.0
34433,12,5,6,05-12-2009,18,3999.0,3881.0,34.0,3868.0
34434,12,5,6,05-12-2009,19,3914.0,3810.0,32.67,3999.0
34435,12,5,6,05-12-2009,20,3777.0,3694.0,32.67,3914.0
34436,12,5,6,05-12-2009,21,3631.0,3585.0,32.33,3777.0
34437,12,5,6,05-12-2009,22,3432.0,3373.0,32.33,3631.0
34438,12,5,6,05-12-2009,23,3162.0,3093.0,32.0,3432.0
34439,12,5,6,05-12-2009,24,2899.0,2817.0,32.0,3162.0
34440,12,6,7,06-12-2009,1,2697.0,2630.0,31.33,2899.0
34441,12,6,7,06-12-2009,2,2582.0,2519.0,30.67,2697.0
34442,12,6,7,06-12-2009,3,2536.0,2462.0,31.33,2582.0
34443,12,6,7,06-12-2009,4,2524.0,2448.0,30.67,2536.0
34444,12,6,7,06-12-2009,5,2564.0,2478.0,29.67,2524.0
34445,12,6,7,06-12-2009,6,2648.0,2605.0,29.67,2564.0
34446,12,6,7,06-12-2009,7,2821.0,2819.0,30.0,2648.0
34447,12,6,7,06-12-2009,8,3005.0,3067.0,29.0,2821.0
34448,12,6,7,06-12-2009,9,3232.0,3305.0,29.33,3005.0
34449,12,6,7,06-12-2009,10,3367.0,3443.0,30.67,3232.0
34450,12,6,7,06-12-2009,11,3420.0,3476.0,32.33,3367.0
34451,12,6,7,06-12-2009,12,3450.0,3475.0,33.67,3420.0
34452,12,6,7,06-12-2009,13,3455.0,3460.0,34.67,3450.0
34453,12,6,7,06-12-2009,14,3415.0,3457.0,34.67,3455.0
34454,12,6,7,06-12-2009,15,3402.0,3467.0,34.67,3415.0
34455,12,6,7,06-12-2009,16,3491.0,3570.0,34.33,3402.0
34456,12,6,7,06-12-2009,17,3920.0,3868.0,33.33,3491.0
34457,12,6,7,06-12-2009,18,4206.0,3999.0,31.0,3920.0
34458,12,6,7,06-12-2009,19,4170.0,3914.0,30.0,4206.0
34459,12,6,7,06-12-2009,20,4028.0,3777.0,28.0,4170.0
34460,12,6,7,06-12-2009,21,3832.0,3631.0,28.33,4028.0
34461,12,6,7,06-12-2009,22,3541.0,3432.0,26.0,3832.0
34462,12,6,7,06-12-2009,23,3196.0,3162.0,26.0,3541.0
34463,12,6,7,06-12-2009,24,2923.0,2899.0,27.33,3196.0
34464,12,7,1,07-12-2009,1,2771.0,2697.0,26.33,2923.0
34465,12,7,1,07-12-2009,2,2693.0,2582.0,25.33,2771.0
34466,12,7,1,07-12-2009,3,2660.0,2536.0,24.33,2693.0
34467,12,7,1,07-12-2009,4,2673.0,2524.0,26.0,2660.0
34468,12,7,1,07-12-2009,5,2772.0,2564.0,25.0,2673.0
34469,12,7,1,07-12-2009,6,3079.0,2648.0,24.67,2772.0
34470,12,7,1,07-12-2009,7,3619.0,2821.0,24.0,3079.0
34471,12,7,1,07-12-2009,8,3843.0,3005.0,23.67,3619.0
34472,12,7,1,07-12-2009,9,3856.0,3232.0,24.33,3843.0
34473,12,7,1,07-12-2009,10,3859.0,3367.0,26.67,3856.0
34474,12,7,1,07-12-2009,11,3864.0,3420.0,30.0,3859.0
34475,12,7,1,07-12-2009,12,3874.0,3450.0,31.33,3864.0
34476,12,7,1,07-12-2009,13,3886.0,3455.0,32.0,3874.0
34477,12,7,1,07-12-2009,14,3876.0,3415.0,32.33,3886.0
34478,12,7,1,07-12-2009,15,3858.0,3402.0,32.67,3876.0
34479,12,7,1,07-12-2009,16,3907.0,3491.0,32.67,3858.0
34480,12,7,1,07-12-2009,17,4217.0,3920.0,32.67,3907.0
34481,12,7,1,07-12-2009,18,4422.0,4206.0,31.0,4217.0
34482,12,7,1,07-12-2009,19,4377.0,4170.0,30.67,4422.0
34483,12,7,1,07-12-2009,20,4252.0,4028.0,30.67,4377.0
34484,12,7,1,07-12-2009,21,4060.0,3832.0,30.33,4252.0
34485,12,7,1,07-12-2009,22,3751.0,3541.0,28.67,4060.0
34486,12,7,1,07-12-2009,23,3359.0,3196.0,28.33,3751.0
34487,12,7,1,07-12-2009,24,3041.0,2923.0,25.67,3359.0
34488,12,8,2,08-12-2009,1,2837.0,2771.0,26.0,3041.0
34489,12,8,2,08-12-2009,2,2732.0,2693.0,26.0,2837.0
34490,12,8,2,08-12-2009,3,2717.0,2660.0,26.67,2732.0
34491,12,8,2,08-12-2009,4,2723.0,2673.0,24.67,2717.0
34492,12,8,2,08-12-2009,5,2805.0,2772.0,24.0,2723.0
34493,12,8,2,08-12-2009,6,3109.0,3079.0,23.33,2805.0
34494,12,8,2,08-12-2009,7,3648.0,3619.0,22.33,3109.0
34495,12,8,2,08-12-2009,8,3858.0,3843.0,23.0,3648.0
34496,12,8,2,08-12-2009,9,3844.0,3856.0,22.33,3858.0
34497,12,8,2,08-12-2009,10,3821.0,3859.0,24.67,3844.0
34498,12,8,2,08-12-2009,11,3806.0,3864.0,29.0,3821.0
34499,12,8,2,08-12-2009,12,3775.0,3874.0,32.0,3806.0
34500,12,8,2,08-12-2009,13,3744.0,3886.0,33.33,3775.0
34501,12,8,2,08-12-2009,14,3728.0,3876.0,34.0,3744.0
34502,12,8,2,08-12-2009,15,3707.0,3858.0,34.67,3728.0
34503,12,8,2,08-12-2009,16,3761.0,3907.0,34.0,3707.0
34504,12,8,2,08-12-2009,17,4126.0,4217.0,32.33,3761.0
34505,12,8,2,08-12-2009,18,4371.0,4422.0,30.0,4126.0
34506,12,8,2,08-12-2009,19,4347.0,4377.0,29.33,4371.0
34507,12,8,2,08-12-2009,20,4227.0,4252.0,27.33,4347.0
34508,12,8,2,08-12-2009,21,4063.0,4060.0,25.67,4227.0
34509,12,8,2,08-12-2009,22,3782.0,3751.0,23.67,4063.0
34510,12,8,2,08-12-2009,23,3414.0,3359.0,22.67,3782.0
34511,12,8,2,08-12-2009,24,3096.0,3041.0,22.67,3414.0
34512,12,9,3,09-12-2009,1,2907.0,2837.0,22.33,3096.0
34513,12,9,3,09-12-2009,2,2813.0,2732.0,22.67,2907.0
34514,12,9,3,09-12-2009,3,2780.0,2717.0,23.0,2813.0
34515,12,9,3,09-12-2009,4,2782.0,2723.0,24.0,2780.0
34516,12,9,3,09-12-2009,5,2875.0,2805.0,25.67,2782.0
34517,12,9,3,09-12-2009,6,3151.0,3109.0,26.0,2875.0
34518,12,9,3,09-12-2009,7,3583.0,3648.0,27.0,3151.0
34519,12,9,3,09-12-2009,8,3846.0,3858.0,26.33,3583.0
34520,12,9,3,09-12-2009,9,4000.0,3844.0,25.67,3846.0
34521,12,9,3,09-12-2009,10,4101.0,3821.0,28.33,4000.0
34522,12,9,3,09-12-2009,11,4166.0,3806.0,29.0,4101.0
34523,12,9,3,09-12-2009,12,4209.0,3775.0,30.33,4166.0
34524,12,9,3,09-12-2009,13,4180.0,3744.0,32.0,4209.0
34525,12,9,3,09-12-2009,14,4107.0,3728.0,34.0,4180.0
34526,12,9,3,09-12-2009,15,4047.0,3707.0,35.0,4107.0
34527,12,9,3,09-12-2009,16,4018.0,3761.0,35.67,4047.0
34528,12,9,3,09-12-2009,17,4308.0,4126.0,36.67,4018.0
34529,12,9,3,09-12-2009,18,4468.0,4371.0,37.67,4308.0
34530,12,9,3,09-12-2009,19,4345.0,4347.0,37.67,4468.0
34531,12,9,3,09-12-2009,20,4125.0,4227.0,39.0,4345.0
34532,12,9,3,09-12-2009,21,3880.0,4063.0,35.0,4125.0
34533,12,9,3,09-12-2009,22,3543.0,3782.0,34.33,3880.0
34534,12,9,3,09-12-2009,23,3145.0,3414.0,33.67,3543.0
34535,12,9,3,09-12-2009,24,2853.0,3096.0,33.0,3145.0
34536,12,10,4,10-12-2009,1,2676.0,2907.0,32.67,2853.0
34537,12,10,4,10-12-2009,2,2554.0,2813.0,31.0,2676.0
34538,12,10,4,10-12-2009,3,2535.0,2780.0,31.0,2554.0
34539,12,10,4,10-12-2009,4,2558.0,2782.0,32.67,2535.0
34540,12,10,4,10-12-2009,5,2680.0,2875.0,32.33,2558.0
34541,12,10,4,10-12-2009,6,2957.0,3151.0,32.67,2680.0
34542,12,10,4,10-12-2009,7,3479.0,3583.0,33.67,2957.0
34543,12,10,4,10-12-2009,8,3688.0,3846.0,34.0,3479.0
34544,12,10,4,10-12-2009,9,3688.0,4000.0,34.67,3688.0
34545,12,10,4,10-12-2009,10,3693.0,4101.0,37.0,3688.0
34546,12,10,4,10-12-2009,11,3686.0,4166.0,37.33,3693.0
34547,12,10,4,10-12-2009,12,3682.0,4209.0,37.67,3686.0
34548,12,10,4,10-12-2009,13,3671.0,4180.0,36.67,3682.0
34549,12,10,4,10-12-2009,14,3668.0,4107.0,36.0,3671.0
34550,12,10,4,10-12-2009,15,3662.0,4047.0,35.67,3668.0
34551,12,10,4,10-12-2009,16,3718.0,4018.0,35.0,3662.0
34552,12,10,4,10-12-2009,17,4076.0,4308.0,33.67,3718.0
34553,12,10,4,10-12-2009,18,4309.0,4468.0,33.0,4076.0
34554,12,10,4,10-12-2009,19,4295.0,4345.0,32.0,4309.0
34555,12,10,4,10-12-2009,20,4192.0,4125.0,31.0,4295.0
