monthofyear,weekday,Date,Hour,load,prevload,temp,humid,windspd
12,6,24/12/2011,16,3584.0,3571.0,30.0,46.5,17.6
12,6,24/12/2011,17,3872.0,3893.0,29.5,46.5,18.5
12,6,24/12/2011,18,4000.0,4088.0,28.67,52.67,12.37
12,6,24/12/2011,19,3875.0,4035.0,28.0,62.0,12.05
12,6,24/12/2011,20,3758.0,3937.0,27.0,65.0,10.2
12,6,24/12/2011,21,3699.0,3815.0,26.33,70.67,9.9
12,6,24/12/2011,22,3616.0,3633.0,26.5,61.0,3.7
12,6,24/12/2011,23,3457.0,3367.0,26.0,59.0,0.0
12,6,24/12/2011,24,3246.0,3087.0,23.33,72.33,0.0
12,7,25/12/2011,1,3028.0,2853.0,21.5,80.5,0.0
12,7,25/12/2011,2,2858.0,2728.0,20.0,88.0,1.85
12,7,25/12/2011,3,2788.0,2681.0,19.33,87.33,4.33
12,7,25/12/2011,4,2768.0,2668.0,20.0,88.0,0.0
12,7,25/12/2011,5,2794.0,2705.0,19.0,94.0,2.8
12,7,25/12/2011,6,2860.0,2806.0,20.0,85.5,6.5
12,7,25/12/2011,7,3034.0,3027.0,19.0,85.5,5.6
12,7,25/12/2011,8,3291.0,3292.0,19.0,88.0,0.0
12,7,25/12/2011,9,3566.0,3560.0,19.33,84.33,5.57
12,7,25/12/2011,10,3664.0,3723.0,22.0,69.0,11.1
12,7,25/12/2011,11,3663.0,3758.0,0.0,0.0,0.0
12,7,25/12/2011,12,3646.0,3732.0,28.33,39.33,6.8
12,7,25/12/2011,13,3591.0,3661.0,0.0,0.0,0.0
12,7,25/12/2011,14,3477.0,3597.0,28.0,62.0,18.5
12,7,25/12/2011,15,3398.0,3568.0,28.67,51.0,13.57
12,7,25/12/2011,16,3384.0,3584.0,28.0,49.5,13.9
12,7,25/12/2011,17,3561.0,3872.0,27.0,58.0,16.7
12,7,25/12/2011,18,3647.0,4000.0,26.67,52.33,12.97
12,7,25/12/2011,19,3622.0,3875.0,25.5,59.0,12.95
12,7,25/12/2011,20,3560.0,3758.0,24.0,69.0,7.4
12,7,25/12/2011,21,3472.0,3699.0,23.0,63.0,0.0
12,7,25/12/2011,22,3331.0,3616.0,23.0,73.0,6.5
12,7,25/12/2011,23,3094.0,3457.0,22.5,78.0,2.8
12,7,25/12/2011,24,2859.0,3246.0,20.5,78.0,0.0
12,1,26/12/2011,1,2679.0,3028.0,24.0,51.5,1.85
12,1,26/12/2011,2,2585.0,2858.0,24.0,53.0,3.7
12,1,26/12/2011,3,2545.0,2788.0,20.67,65.0,2.47
12,1,26/12/2011,4,2540.0,2768.0,23.0,53.0,5.6
12,1,26/12/2011,5,2597.0,2794.0,23.0,55.0,3.7
12,1,26/12/2011,6,2721.0,2860.0,22.33,60.0,3.73
12,1,26/12/2011,7,2907.0,3034.0,23.5,69.0,8.35
12,1,26/12/2011,8,3105.0,3291.0,23.5,65.0,7.4
12,1,26/12/2011,9,3306.0,3566.0,23.33,57.67,6.2
12,1,26/12/2011,10,3470.0,3664.0,27.0,42.0,9.3
12,1,26/12/2011,11,3552.0,3663.0,28.5,32.5,7.4
12,1,26/12/2011,12,3547.0,3646.0,29.33,30.0,9.9
12,1,26/12/2011,13,3500.0,3591.0,30.0,40.0,13.0
12,1,26/12/2011,14,3436.0,3477.0,29.5,46.5,16.7
12,1,26/12/2011,15,3403.0,3398.0,29.67,37.0,16.67
12,1,26/12/2011,16,3440.0,3384.0,29.0,46.5,23.15
12,1,26/12/2011,17,3819.0,3561.0,28.5,48.0,18.5
12,1,26/12/2011,18,4096.0,3647.0,27.67,52.67,18.5
12,1,26/12/2011,19,4071.0,3622.0,27.0,63.0,13.9
12,1,26/12/2011,20,3983.0,3560.0,26.0,69.0,22.2
12,1,26/12/2011,21,3823.0,3472.0,25.0,65.0,12.33
12,1,26/12/2011,22,3571.0,3331.0,25.0,71.5,7.45
12,1,26/12/2011,23,3259.0,3094.0,24.5,71.0,2.8
12,1,26/12/2011,24,2976.0,2859.0,23.33,74.0,5.6
12,2,27/12/2011,1,2782.0,2679.0,26.0,78.0,8.35
12,2,27/12/2011,2,2697.0,2585.0,26.0,78.0,4.65
12,2,27/12/2011,3,2666.0,2545.0,25.33,78.33,3.73
12,2,27/12/2011,4,2652.0,2540.0,26.0,78.0,5.6
12,2,27/12/2011,5,2744.0,2597.0,26.0,78.0,0.0
12,2,27/12/2011,6,2955.0,2721.0,24.67,82.33,4.33
12,2,27/12/2011,7,3300.0,2907.0,25.0,78.0,6.5
12,2,27/12/2011,8,3549.0,3105.0,25.0,80.5,5.6
12,2,27/12/2011,9,3683.0,3306.0,26.0,74.0,6.8
12,2,27/12/2011,10,3760.0,3470.0,27.0,70.0,5.6
12,2,27/12/2011,11,3797.0,3552.0,28.5,60.0,7.4
12,2,27/12/2011,12,3775.0,3547.0,29.33,53.0,10.5
12,2,27/12/2011,13,3719.0,3500.0,29.0,62.0,15.75
12,2,27/12/2011,14,3672.0,3436.0,29.0,62.0,18.5
12,2,27/12/2011,15,3638.0,3403.0,29.67,57.0,16.07
12,2,27/12/2011,16,3669.0,3440.0,29.0,62.0,20.35
12,2,27/12/2011,17,3975.0,3819.0,28.0,62.0,19.45
12,2,27/12/2011,18,4113.0,4096.0,27.67,58.0,16.67
12,2,27/12/2011,19,4048.0,4071.0,27.0,61.0,20.35
12,2,27/12/2011,20,3911.0,3983.0,27.0,61.0,13.0
12,2,27/12/2011,21,3721.0,3823.0,26.67,57.67,11.73
12,2,27/12/2011,22,3464.0,3571.0,27.0,58.0,8.35
12,2,27/12/2011,23,3137.0,3259.0,26.0,61.0,8.35
12,2,27/12/2011,24,2852.0,2976.0,25.67,60.67,5.57
12,3,28/12/2011,1,2630.0,2782.0,29.5,68.0,11.15
12,3,28/12/2011,2,2505.0,2697.0,30.0,64.0,11.1
12,3,28/12/2011,3,2421.0,2666.0,28.67,67.33,4.97
12,3,28/12/2011,4,2414.0,2652.0,29.0,66.0,0.0
12,3,28/12/2011,5,2471.0,2744.0,29.0,66.0,0.0
12,3,28/12/2011,6,2646.0,2955.0,27.33,75.0,0.0
12,3,28/12/2011,7,2976.0,3300.0,28.5,72.0,0.0
12,3,28/12/2011,8,3249.0,3549.0,29.5,68.0,0.0
12,3,28/12/2011,9,3454.0,3683.0,30.33,60.0,3.73
12,3,28/12/2011,10,3581.0,3760.0,32.5,50.5,3.7
12,3,28/12/2011,11,3667.0,3797.0,33.5,47.5,14.8
12,3,28/12/2011,12,3702.0,3775.0,32.5,56.5,11.1
12,3,28/12/2011,13,3697.0,3719.0,33.0,59.0,24.05
12,3,28/12/2011,14,3714.0,3672.0,33.5,54.0,24.05
12,3,28/12/2011,15,3678.0,3638.0,34.67,41.67,16.67
12,3,28/12/2011,16,3679.0,3669.0,34.5,43.5,19.45
12,3,28/12/2011,17,3987.0,3975.0,35.0,41.5,19.45
12,3,28/12/2011,18,4222.0,4113.0,34.0,43.0,16.07
12,3,28/12/2011,19,4214.0,4048.0,33.0,49.0,20.35
12,3,28/12/2011,20,4119.0,3911.0,31.0,58.0,13.0
12,3,28/12/2011,21,3973.0,3721.0,29.67,69.33,13.6
12,3,28/12/2011,22,3723.0,3464.0,30.0,68.0,12.05
12,3,28/12/2011,23,3425.0,3137.0,30.0,66.0,11.15
12,3,28/12/2011,24,3152.0,2852.0,29.67,65.33,9.27
12,4,29/12/2011,1,2964.0,2630.0,31.0,70.0,20.35
12,4,29/12/2011,2,2874.0,2505.0,30.0,76.5,19.45
12,4,29/12/2011,3,2847.0,2421.0,30.0,76.67,11.77
12,4,29/12/2011,4,2868.0,2414.0,30.0,74.0,17.6
12,4,29/12/2011,5,2952.0,2471.0,30.0,74.0,15.75
12,4,29/12/2011,6,3174.0,2646.0,30.0,73.67,12.33
12,4,29/12/2011,7,3521.0,2976.0,30.0,74.0,10.2
12,4,29/12/2011,8,3763.0,3249.0,30.0,74.0,12.05
12,4,29/12/2011,9,3903.0,3454.0,31.0,69.33,13.6
12,4,29/12/2011,10,3975.0,3581.0,32.0,62.0,14.85
12,4,29/12/2011,11,4001.0,3667.0,32.0,64.0,17.6
12,4,29/12/2011,12,3971.0,3702.0,32.33,64.33,16.67
12,4,29/12/2011,13,3912.0,3697.0,32.5,62.5,21.3
12,4,29/12/2011,14,3863.0,3714.0,33.0,63.0,16.65
12,4,29/12/2011,15,3830.0,3678.0,33.0,60.67,17.9
12,4,29/12/2011,16,3847.0,3679.0,33.0,59.0,24.05
12,4,29/12/2011,17,4155.0,3987.0,32.5,58.5,17.6
12,4,29/12/2011,18,4394.0,4222.0,32.67,59.67,13.57
12,4,29/12/2011,19,4351.0,4214.0,32.0,62.0,12.05
12,4,29/12/2011,20,4236.0,4119.0,31.0,66.0,19.45
12,4,29/12/2011,21,4077.0,3973.0,30.67,69.67,14.2
12,4,29/12/2011,22,3831.0,3723.0,31.0,70.0,13.0
12,4,29/12/2011,23,3514.0,3425.0,30.0,74.0,15.75
12,4,29/12/2011,24,3235.0,3152.0,30.0,72.67,13.6
12,5,30/12/2011,1,3033.0,2964.0,26.0,89.0,24.1
12,5,30/12/2011,2,2915.0,2874.0,26.0,94.0,5.6
12,5,30/12/2011,3,2857.0,2847.0,27.33,84.67,16.67
12,5,30/12/2011,4,2846.0,2868.0,26.5,89.0,12.05
12,5,30/12/2011,5,2906.0,2952.0,27.0,89.0,18.5
12,5,30/12/2011,6,3088.0,3174.0,28.0,77.0,19.13
12,5,30/12/2011,7,3377.0,3521.0,28.0,84.0,18.55
12,5,30/12/2011,8,3646.0,3763.0,26.0,89.0,11.1
12,5,30/12/2011,9,3823.0,3903.0,27.5,81.0,18.5
12,5,30/12/2011,10,3913.0,3975.0,28.5,81.5,17.6
12,5,30/12/2011,11,3945.0,4001.0,29.5,79.0,18.55
12,5,30/12/2011,12,3940.0,3971.0,30.33,70.33,17.9
12,5,30/12/2011,13,3870.0,3912.0,30.0,74.0,22.2
12,5,30/12/2011,14,3821.0,3863.0,30.0,74.0,21.3
12,5,30/12/2011,15,3765.0,3830.0,31.0,67.0,14.8
12,5,30/12/2011,16,3760.0,3847.0,29.0,79.0,27.8
12,5,30/12/2011,17,3998.0,4155.0,29.0,79.0,18.5
12,5,30/12/2011,18,4152.0,4394.0,29.67,72.33,19.13
12,5,30/12/2011,19,4072.0,4351.0,29.0,79.0,13.0
12,5,30/12/2011,20,3944.0,4236.0,27.0,89.0,10.2
12,5,30/12/2011,21,3756.0,4077.0,28.0,83.33,11.13
12,5,30/12/2011,22,3550.0,3831.0,28.0,89.0,13.0
12,5,30/12/2011,23,3243.0,3514.0,28.0,84.0,16.7
12,5,30/12/2011,24,2968.0,3235.0,28.0,78.0,12.97
12,6,31/12/2011,1,2744.0,3033.0,27.0,84.0,17.6
12,6,31/12/2011,2,2628.0,2915.0,27.0,86.5,19.45
12,6,31/12/2011,3,2531.0,2857.0,26.5,86.5,12.95
12,6,31/12/2011,4,2504.0,2846.0,27.0,84.0,18.5
12,6,31/12/2011,5,2515.0,2906.0,27.0,84.0,13.9
12,6,31/12/2011,6,2588.0,3088.0,27.0,82.0,13.6
12,6,31/12/2011,7,2757.0,3377.0,27.0,86.5,16.65
12,6,31/12/2011,8,2985.0,3646.0,27.0,86.5,18.5
12,6,31/12/2011,9,3242.0,3823.0,27.0,82.5,12.05
12,6,31/12/2011,10,3473.0,3913.0,28.0,84.0,14.8
12,6,31/12/2011,11,3591.0,3945.0,28.0,84.0,24.1
12,6,31/12/2011,12,3631.0,3940.0,28.33,82.67,17.9
12,6,31/12/2011,13,3608.0,3870.0,29.0,79.0,15.75
12,6,31/12/2011,14,3538.0,3821.0,28.0,84.0,18.5
12,6,31/12/2011,15,3492.0,3765.0,28.0,79.0,13.9
12,6,31/12/2011,16,3518.0,3760.0,27.5,86.5,18.55
12,6,31/12/2011,17,3746.0,3998.0,27.0,84.0,22.2
12,6,31/12/2011,18,3894.0,4152.0,27.0,85.0,19.13
12,6,31/12/2011,19,3767.0,4072.0,27.0,89.0,20.4
12,6,31/12/2011,20,3564.0,3944.0,27.0,89.0,19.45
12,6,31/12/2011,21,3381.0,3756.0,27.0,87.33,15.43
12,6,31/12/2011,22,3215.0,3550.0,27.0,89.0,19.45
12,6,31/12/2011,23,3036.0,3243.0,27.0,89.0,20.4
12,6,31/12/2011,24,2872.0,2968.0,27.0,86.67,20.37
1,7,01/01/2012,1,2698.0,2744.0,23.0,59.0,9.3
1,7,01/01/2012,2,2558.0,2628.0,23.0,53.0,6.5
1,7,01/01/2012,3,2444.0,2531.0,22.33,51.0,13.57
1,7,01/01/2012,4,2402.0,2504.0,22.0,53.0,8.35
1,7,01/01/2012,5,2403.0,2515.0,22.0,51.5,7.45
1,7,01/01/2012,6,2453.0,2588.0,21.67,44.0,12.37
1,7,01/01/2012,7,2560.0,2757.0,22.0,42.0,11.1
1,7,01/01/2012,8,2719.0,2985.0,22.0,39.5,11.1
1,7,01/01/2012,9,2916.0,3242.0,22.0,34.67,8.63
1,7,01/01/2012,10,3105.0,3473.0,22.5,38.0,10.2
1,7,01/01/2012,11,3174.0,3591.0,23.5,37.0,7.4
1,7,01/01/2012,12,3180.0,3631.0,25.67,30.33,12.97
1,7,01/01/2012,13,3184.0,3608.0,27.0,32.0,12.05
1,7,01/01/2012,14,3147.0,3538.0,27.0,38.0,16.7
1,7,01/01/2012,15,3122.0,3492.0,27.0,41.67,17.3
1,7,01/01/2012,16,3137.0,3518.0,27.0,42.0,17.6
1,7,01/01/2012,17,3486.0,3746.0,26.5,44.5,14.8
1,7,01/01/2012,18,3717.0,3894.0,25.33,45.67,15.43
1,7,01/01/2012,19,3659.0,3767.0,25.0,54.0,9.3
1,7,01/01/2012,20,3513.0,3564.0,24.5,51.5,11.15
1,7,01/01/2012,21,3344.0,3381.0,23.67,51.0,11.77
1,7,01/01/2012,22,3129.0,3215.0,23.0,57.0,10.2
1,7,01/01/2012,23,2873.0,3036.0,22.0,60.0,12.05
1,7,01/01/2012,24,2639.0,2872.0,22.0,60.0,12.05
1,1,02/01/2012,1,2458.0,2698.0,22.0,58.5,11.1
1,1,02/01/2012,2,2354.0,2558.0,21.0,60.0,11.1
1,1,02/01/2012,3,2294.0,2444.0,20.33,60.0,8.67
1,1,02/01/2012,4,2288.0,2402.0,21.0,56.0,4.65
1,1,02/01/2012,5,2353.0,2403.0,20.0,60.0,0.0
1,1,02/01/2012,6,2503.0,2453.0,19.0,59.33,3.1
1,1,02/01/2012,7,2737.0,2560.0,20.0,56.0,0.0
1,1,02/01/2012,8,2960.0,2719.0,20.0,56.0,0.0
1,1,02/01/2012,9,3185.0,2916.0,19.5,60.0,0.0
1,1,02/01/2012,10,3390.0,3105.0,22.5,53.5,7.45
1,1,02/01/2012,11,3510.0,3174.0,25.0,44.0,11.1
1,1,02/01/2012,12,3549.0,3180.0,27.67,35.0,8.07
1,1,02/01/2012,13,3517.0,3184.0,28.0,45.0,11.1
1,1,02/01/2012,14,3469.0,3147.0,28.0,45.0,13.9
1,1,02/01/2012,15,3449.0,3122.0,29.67,40.33,13.57
1,1,02/01/2012,16,3504.0,3137.0,29.0,45.0,14.85
1,1,02/01/2012,17,3843.0,3486.0,29.0,43.5,10.2
1,1,02/01/2012,18,4125.0,3717.0,28.67,41.0,8.63
1,1,02/01/2012,19,4064.0,3659.0,26.5,54.5,14.85
1,1,02/01/2012,20,3919.0,3513.0,25.0,61.0,11.15
1,1,02/01/2012,21,3747.0,3344.0,25.33,54.33,7.43
1,1,02/01/2012,22,3484.0,3129.0,25.0,57.0,7.45
1,1,02/01/2012,23,3190.0,2873.0,25.0,57.0,0.0
1,1,02/01/2012,24,2949.0,2639.0,24.5,55.5,3.7
1,2,03/01/2012,1,2780.0,2458.0,24.0,57.0,2.8
1,2,03/01/2012,2,2699.0,2354.0,23.0,65.0,0.0
1,2,03/01/2012,3,2663.0,2294.0,21.33,70.67,0.0
1,2,03/01/2012,4,2683.0,2288.0,22.0,69.0,0.0
1,2,03/01/2012,5,2799.0,2353.0,22.0,69.0,0.0
1,2,03/01/2012,6,3083.0,2503.0,20.0,78.0,0.0
1,2,03/01/2012,7,3593.0,2737.0,21.0,73.0,3.7
1,2,03/01/2012,8,3845.0,2960.0,21.5,71.0,3.7
1,2,03/01/2012,9,3865.0,3185.0,21.33,72.33,4.93
1,2,03/01/2012,10,3906.0,3390.0,25.5,59.0,0.0
1,2,03/01/2012,11,3935.0,3510.0,27.5,49.5,5.6
1,2,03/01/2012,12,3924.0,3549.0,29.0,32.0,0.0
1,2,03/01/2012,13,3897.0,3517.0,29.0,51.0,18.5
1,2,03/01/2012,14,3877.0,3469.0,30.0,40.0,14.85
1,2,03/01/2012,15,3854.0,3449.0,30.67,32.33,10.5
1,2,03/01/2012,16,3904.0,3504.0,31.0,33.0,12.05
1,2,03/01/2012,17,4200.0,3843.0,30.0,32.0,12.05
1,2,03/01/2012,18,4482.0,4125.0,29.0,30.0,9.3
1,2,03/01/2012,19,4460.0,4064.0,27.5,41.0,11.1
1,2,03/01/2012,20,4353.0,3919.0,26.0,57.0,6.5
1,2,03/01/2012,21,4198.0,3747.0,24.0,70.5,6.5
1,2,03/01/2012,22,3935.0,3484.0,24.0,75.5,2.8
1,2,03/01/2012,23,3605.0,3190.0,24.0,75.5,0.0
1,2,03/01/2012,24,3347.0,2949.0,22.0,77.0,0.0
1,3,04/01/2012,1,3184.0,2780.0,23.0,80.5,4.65
1,3,04/01/2012,2,3104.0,2699.0,21.5,85.5,0.0
1,3,04/01/2012,3,3065.0,2663.0,20.33,84.67,1.87
1,3,04/01/2012,4,3077.0,2683.0,21.5,80.5,0.0
1,3,04/01/2012,5,3162.0,2799.0,21.5,80.5,3.7
1,3,04/01/2012,6,3444.0,3083.0,19.0,85.0,1.87
1,3,04/01/2012,7,3943.0,3593.0,20.0,80.5,9.3
1,3,04/01/2012,8,4152.0,3845.0,21.0,73.0,2.8
1,3,04/01/2012,9,4134.0,3865.0,20.67,74.33,6.8
1,3,04/01/2012,10,4124.0,3906.0,24.0,61.0,7.4
1,3,04/01/2012,11,4123.0,3935.0,26.5,49.5,6.5
1,3,04/01/2012,12,4113.0,3924.0,28.5,39.5,7.45
1,3,04/01/2012,13,4071.0,3897.0,28.5,52.5,13.9
1,3,04/01/2012,14,4050.0,3877.0,28.0,54.0,17.6
1,3,04/01/2012,15,4032.0,3854.0,28.0,49.5,12.05
1,3,04/01/2012,16,4048.0,3904.0,28.0,51.0,16.7
1,3,04/01/2012,17,4312.0,4200.0,28.0,46.5,13.9
1,3,04/01/2012,18,4507.0,4482.0,27.33,51.0,12.37
1,3,04/01/2012,19,4460.0,4460.0,26.0,54.0,8.35
1,3,04/01/2012,20,4331.0,4353.0,25.0,54.0,11.1
1,3,04/01/2012,21,4147.0,4198.0,24.67,53.33,8.67
1,3,04/01/2012,22,3860.0,3935.0,25.0,52.0,7.45
1,3,04/01/2012,23,3515.0,3605.0,24.0,55.0,0.0
1,3,04/01/2012,24,3210.0,3347.0,22.0,62.0,0.0
1,4,05/01/2012,1,3014.0,3184.0,23.0,61.0,0.0
1,4,05/01/2012,2,2921.0,3104.0,22.0,64.0,0.0
1,4,05/01/2012,3,2874.0,3065.0,22.0,62.0,2.8
1,4,05/01/2012,4,2876.0,3077.0,22.0,58.5,0.0
1,4,05/01/2012,5,2962.0,3162.0,20.5,64.0,0.0
1,4,05/01/2012,6,3239.0,3444.0,19.0,64.0,0.0
1,4,05/01/2012,7,3719.0,3943.0,20.0,60.0,0.0
1,4,05/01/2012,8,3940.0,4152.0,21.0,56.0,0.0
1,4,05/01/2012,9,3933.0,4134.0,19.33,66.0,0.0
1,4,05/01/2012,10,3948.0,4124.0,24.0,44.0,9.3
1,4,05/01/2012,11,3945.0,4123.0,28.0,30.0,9.3
1,4,05/01/2012,12,3933.0,4113.0,28.67,30.33,7.4
1,4,05/01/2012,13,3894.0,4071.0,29.0,40.0,12.05
1,4,05/01/2012,14,3873.0,4050.0,30.0,35.0,11.1
1,4,05/01/2012,15,3838.0,4032.0,30.0,27.0,12.97
1,4,05/01/2012,16,3855.0,4048.0,30.0,33.0,13.9
1,4,05/01/2012,17,4112.0,4312.0,30.5,36.5,11.15
1,4,05/01/2012,18,4326.0,4507.0,28.33,39.0,14.2
1,4,05/01/2012,19,4317.0,4460.0,27.0,46.5,8.35
1,4,05/01/2012,20,4213.0,4331.0,26.0,59.0,6.5
1,4,05/01/2012,21,4031.0,4147.0,24.67,59.67,9.27
1,4,05/01/2012,22,3749.0,3860.0,25.0,57.0,3.7
1,4,05/01/2012,23,3417.0,3515.0,24.5,59.0,0.0
1,4,05/01/2012,24,3167.0,3210.0,22.67,65.33,0.0
1,5,06/01/2012,1,2992.0,3014.0,24.0,61.0,0.0
1,5,06/01/2012,2,2916.0,2921.0,22.5,69.0,0.0
1,5,06/01/2012,3,2873.0,2874.0,20.67,73.67,0.0
1,5,06/01/2012,4,2861.0,2876.0,22.0,69.0,0.0
1,5,06/01/2012,5,2935.0,2962.0,21.5,71.0,0.0
1,5,06/01/2012,6,3201.0,3239.0,19.67,77.0,0.0
1,5,06/01/2012,7,3643.0,3719.0,20.5,73.0,0.0
1,5,06/01/2012,8,3887.0,3940.0,21.0,68.0,0.0
1,5,06/01/2012,9,3907.0,3933.0,19.0,81.5,0.0
1,5,06/01/2012,10,3929.0,3948.0,0.0,0.0,0.0
1,5,06/01/2012,11,3942.0,3945.0,27.5,39.5,9.25
1,5,06/01/2012,12,3902.0,3933.0,29.0,29.33,14.2
1,5,06/01/2012,13,3840.0,3894.0,30.0,31.0,9.3
1,5,06/01/2012,14,3782.0,3873.0,30.5,30.0,10.2
1,5,06/01/2012,15,3722.0,3838.0,30.67,37.33,12.97
1,5,06/01/2012,16,3751.0,3855.0,30.0,40.0,15.75
1,5,06/01/2012,17,3955.0,4112.0,29.0,43.5,12.05
1,5,06/01/2012,18,4109.0,4326.0,28.0,39.67,11.73
1,5,06/01/2012,19,4032.0,4317.0,26.5,49.5,8.35
1,5,06/01/2012,20,3926.0,4213.0,25.0,52.0,9.3
1,5,06/01/2012,21,3740.0,4031.0,24.33,51.0,4.93
1,5,06/01/2012,22,3521.0,3749.0,25.0,52.0,8.35
1,5,06/01/2012,23,3244.0,3417.0,24.5,50.0,3.7
1,5,06/01/2012,24,2981.0,3167.0,22.0,60.0,0.0
1,6,07/01/2012,1,2790.0,2992.0,23.5,53.5,0.0
1,6,07/01/2012,2,2685.0,2916.0,22.0,64.0,0.0
1,6,07/01/2012,3,2624.0,2873.0,20.5,65.5,2.8
1,6,07/01/2012,4,2604.0,2861.0,22.0,60.0,0.0
1,6,07/01/2012,5,2633.0,2935.0,22.0,53.0,2.8
1,6,07/01/2012,6,2724.0,3201.0,19.33,70.0,0.0
1,6,07/01/2012,7,2914.0,3643.0,21.0,68.0,0.0
1,6,07/01/2012,8,3128.0,3887.0,0.0,0.0,0.0
1,6,07/01/2012,9,3329.0,3907.0,20.0,71.67,1.87
1,6,07/01/2012,10,3466.0,3929.0,23.0,61.0,0.0
1,6,07/01/2012,11,3505.0,3942.0,25.5,47.0,0.0
1,6,07/01/2012,12,3473.0,3902.0,27.0,37.5,6.5
1,6,07/01/2012,13,3411.0,3840.0,29.0,35.0,2.8
1,6,07/01/2012,14,3359.0,3782.0,29.0,40.0,16.7
1,6,07/01/2012,15,3344.0,3722.0,29.33,32.67,12.97
1,6,07/01/2012,16,3394.0,3751.0,29.0,39.5,17.6
1,6,07/01/2012,17,3630.0,3955.0,28.0,45.0,14.8
1,6,07/01/2012,18,3817.0,4109.0,26.33,52.0,11.73
1,6,07/01/2012,19,3746.0,4032.0,25.0,61.0,10.2
1,6,07/01/2012,20,3609.0,3926.0,25.0,59.0,8.35
1,6,07/01/2012,21,3487.0,3740.0,25.0,61.0,11.1
1,6,07/01/2012,22,3285.0,3521.0,24.0,65.0,5.6
1,6,07/01/2012,23,3062.0,3244.0,23.5,65.0,4.65
1,6,07/01/2012,24,2850.0,2981.0,21.0,71.0,5.6
1,7,08/01/2012,1,2654.0,2790.0,22.0,66.5,8.35
1,7,08/01/2012,2,2567.0,2685.0,22.0,58.5,10.2
1,7,08/01/2012,3,2504.0,2624.0,21.0,61.33,3.1
1,7,08/01/2012,4,2506.0,2604.0,21.5,68.5,3.7
1,7,08/01/2012,5,2535.0,2633.0,0.0,0.0,0.0
1,7,08/01/2012,6,2612.0,2724.0,19.0,71.67,0.0
1,7,08/01/2012,7,2771.0,2914.0,20.0,68.0,0.0
1,7,08/01/2012,8,2976.0,3128.0,0.0,0.0,0.0
1,7,08/01/2012,9,3215.0,3329.0,19.0,72.33,0.0
1,7,08/01/2012,10,3363.0,3466.0,23.0,53.0,5.6
1,7,08/01/2012,11,3463.0,3505.0,24.5,44.0,8.35
1,7,08/01/2012,12,3496.0,3473.0,27.0,32.5,9.25
1,7,08/01/2012,13,3507.0,3411.0,27.5,31.0,10.2
1,7,08/01/2012,14,3481.0,3359.0,28.0,23.5,16.7
1,7,08/01/2012,15,3476.0,3344.0,28.67,20.33,15.43
1,7,08/01/2012,16,3523.0,3394.0,28.0,27.0,17.6
1,7,08/01/2012,17,3823.0,3630.0,27.0,28.0,21.3
1,7,08/01/2012,18,4070.0,3817.0,25.67,24.0,16.07
1,7,08/01/2012,19,4024.0,3746.0,24.5,32.5,17.6
1,7,08/01/2012,20,3887.0,3609.0,24.0,36.0,14.8
1,7,08/01/2012,21,3711.0,3487.0,22.33,35.67,11.1
1,7,08/01/2012,22,3465.0,3285.0,22.0,41.0,10.2
1,7,08/01/2012,23,3183.0,3062.0,21.5,42.0,7.45
1,7,08/01/2012,24,2955.0,2850.0,20.0,37.33,3.73
1,1,09/01/2012,1,2820.0,2654.0,20.0,38.5,7.4
1,1,09/01/2012,2,2759.0,2567.0,20.0,37.0,9.25
1,1,09/01/2012,3,2739.0,2504.0,19.33,35.67,3.73
1,1,09/01/2012,4,2740.0,2506.0,19.0,40.0,3.7
1,1,09/01/2012,5,2851.0,2535.0,18.5,42.5,0.0
1,1,09/01/2012,6,3142.0,2612.0,16.33,49.67,0.0
1,1,09/01/2012,7,3643.0,2771.0,18.5,44.0,0.0
1,1,09/01/2012,8,3896.0,2976.0,18.0,47.0,0.0
1,1,09/01/2012,9,3900.0,3215.0,16.5,51.5,0.0
1,1,09/01/2012,10,3910.0,3363.0,0.0,0.0,0.0
1,1,09/01/2012,11,3921.0,3463.0,0.0,0.0,0.0
1,1,09/01/2012,12,3888.0,3496.0,24.67,24.0,3.7
1,1,09/01/2012,13,3826.0,3507.0,26.5,25.0,0.0
1,1,09/01/2012,14,3782.0,3481.0,28.0,23.0,8.35
1,1,09/01/2012,15,3721.0,3476.0,27.67,31.33,12.37
1,1,09/01/2012,16,3721.0,3523.0,26.5,39.5,17.6
1,1,09/01/2012,17,3987.0,3823.0,26.5,38.0,13.0
1,1,09/01/2012,18,4270.0,4070.0,25.0,38.67,11.13
1,1,09/01/2012,19,4244.0,4024.0,24.0,48.5,10.2
1,1,09/01/2012,20,4112.0,3887.0,24.0,53.0,11.15
1,1,09/01/2012,21,3925.0,3711.0,22.67,51.0,8.67
1,1,09/01/2012,22,3635.0,3465.0,22.5,56.5,8.35
1,1,09/01/2012,23,3317.0,3183.0,21.5,62.0,10.2
1,1,09/01/2012,24,3069.0,2955.0,20.0,66.33,0.0
1,2,10/01/2012,1,2908.0,2820.0,20.5,64.0,5.6
1,2,10/01/2012,2,2836.0,2759.0,20.0,66.0,0.0
1,2,10/01/2012,3,2788.0,2739.0,18.67,65.33,4.33
1,2,10/01/2012,4,2788.0,2740.0,19.0,58.0,2.8
1,2,10/01/2012,5,2860.0,2851.0,18.5,54.0,0.0
1,2,10/01/2012,6,3113.0,3142.0,17.33,55.67,2.47
